声帯ポリープ,10,10,10,名詞,疾患名（GL）,*,*,*,*,声帯ポリープ,声帯ポリープ,声帯ポリープ
声帯結節,10,10,10,名詞,疾患名（GL）,*,*,*,*,声帯結節,声帯結節,声帯結節
喉頭癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,喉頭癌,喉頭癌,喉頭癌
喉頭乳頭腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,喉頭乳頭腫,喉頭乳頭腫,喉頭乳頭腫
口角炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,口角炎,口角炎,口角炎
舌炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,舌炎,舌炎,舌炎
アフタ性口内炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,アフタ性口内炎,アフタ性口内炎,アフタ性口内炎
急性ヘルペス性口内炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,急性ヘルペス性口内炎,急性ヘルペス性口内炎,急性ヘルペス性口内炎
鵞口瘡,10,10,10,名詞,疾患名（GL）,*,*,*,*,鵞口瘡,鵞口瘡,鵞口瘡
白斑〈板〉症,10,10,10,名詞,疾患名（GL）,*,*,*,*,白斑〈板〉症,白斑〈板〉症,白斑〈板〉症
口腔・口唇の癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,口腔・口唇の癌,口腔・口唇の癌,口腔・口唇の癌
舌癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,舌癌,舌癌,舌癌
顎骨腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,顎骨腫瘍,顎骨腫瘍,顎骨腫瘍
顎関節症,10,10,10,名詞,疾患名（GL）,*,*,*,*,顎関節症,顎関節症,顎関節症
咽頭炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,咽頭炎,咽頭炎,咽頭炎
咽後膿瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,咽後膿瘍,咽後膿瘍,咽後膿瘍
口蓋扁桃肥大症,10,10,10,名詞,疾患名（GL）,*,*,*,*,口蓋扁桃肥大症,口蓋扁桃肥大症,口蓋扁桃肥大症
咽頭扁桃〈アデノイド〉増殖症,10,10,10,名詞,疾患名（GL）,*,*,*,*,咽頭扁桃〈アデノイド〉増殖症,咽頭扁桃〈アデノイド〉増殖症,咽頭扁桃〈アデノイド〉増殖症
急性扁桃炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,急性扁桃炎,急性扁桃炎,急性扁桃炎
扁桃周囲炎・膿瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,扁桃周囲炎・膿瘍,扁桃周囲炎・膿瘍,扁桃周囲炎・膿瘍
慢性扁桃炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,慢性扁桃炎,慢性扁桃炎,慢性扁桃炎
若年性血管線維腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,若年性血管線維腫,若年性血管線維腫,若年性血管線維腫
上咽頭癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,上咽頭癌,上咽頭癌,上咽頭癌
中咽頭癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,中咽頭癌,中咽頭癌,中咽頭癌
下咽頭癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,下咽頭癌,下咽頭癌,下咽頭癌
唾液腺炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,唾液腺炎,唾液腺炎,唾液腺炎
唾石症,10,10,10,名詞,疾患名（GL）,*,*,*,*,唾石症,唾石症,唾石症
唾液腺良性腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,唾液腺良性腫瘍,唾液腺良性腫瘍,唾液腺良性腫瘍
多形腺腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,多形腺腫,多形腺腫,多形腺腫
Walthin腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,Walthin腫瘍,Walthin腫瘍,Walthin腫瘍
唾液腺癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,唾液腺癌,唾液腺癌,唾液腺癌
頸部リンパ節炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,頸部リンパ節炎,頸部リンパ節炎,頸部リンパ節炎
頸部リンパ節結核,10,10,10,名詞,疾患名（GL）,*,*,*,*,頸部リンパ節結核,頸部リンパ節結核,頸部リンパ節結核
頸部膿瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,頸部膿瘍,頸部膿瘍,頸部膿瘍
先天性頸囊胞・瘻,10,10,10,名詞,疾患名（GL）,*,*,*,*,先天性頸囊胞・瘻,先天性頸囊胞・瘻,先天性頸囊胞・瘻
正中頸囊胞,10,10,10,名詞,疾患名（GL）,*,*,*,*,正中頸囊胞,正中頸囊胞,正中頸囊胞
側頸囊胞,10,10,10,名詞,疾患名（GL）,*,*,*,*,側頸囊胞,側頸囊胞,側頸囊胞
下咽頭梨状陥凹瘻,10,10,10,名詞,疾患名（GL）,*,*,*,*,下咽頭梨状陥凹瘻,下咽頭梨状陥凹瘻,下咽頭梨状陥凹瘻
リンパ節転移,10,10,10,名詞,疾患名（GL）,*,*,*,*,リンパ節転移,リンパ節転移,リンパ節転移
熱傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,熱傷,熱傷,熱傷
凍傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,凍傷,凍傷,凍傷
電撃傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,電撃傷,電撃傷,電撃傷
褥瘡,10,10,10,名詞,疾患名（GL）,*,*,*,*,褥瘡,褥瘡,褥瘡
角・結膜化学損傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,角・結膜化学損傷,角・結膜化学損傷,角・結膜化学損傷
光線性眼障害,10,10,10,名詞,疾患名（GL）,*,*,*,*,光線性眼障害,光線性眼障害,光線性眼障害
鈍的眼外傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,鈍的眼外傷,鈍的眼外傷,鈍的眼外傷
鋭的眼外傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,鋭的眼外傷,鋭的眼外傷,鋭的眼外傷
異物,10,10,10,名詞,疾患名（GL）,*,*,*,*,異物,異物,異物
耳介血腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,耳介血腫,耳介血腫,耳介血腫
鼓膜損傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,鼓膜損傷,鼓膜損傷,鼓膜損傷
外傷性耳小骨離断,10,10,10,名詞,疾患名（GL）,*,*,*,*,外傷性耳小骨離断,外傷性耳小骨離断,外傷性耳小骨離断
側頭骨骨折,10,10,10,名詞,疾患名（GL）,*,*,*,*,側頭骨骨折,側頭骨骨折,側頭骨骨折
鼻骨骨折,10,10,10,名詞,疾患名（GL）,*,*,*,*,鼻骨骨折,鼻骨骨折,鼻骨骨折
顔面骨折,10,10,10,名詞,疾患名（GL）,*,*,*,*,顔面骨折,顔面骨折,顔面骨折
Le Fort型骨折,10,10,10,名詞,疾患名（GL）,*,*,*,*,Le-Fort型骨折,Le-Fort型骨折,Le-Fort型骨折
下顎骨骨折,10,10,10,名詞,疾患名（GL）,*,*,*,*,下顎骨骨折,下顎骨骨折,下顎骨骨折
頰骨骨折,10,10,10,名詞,疾患名（GL）,*,*,*,*,頰骨骨折,頰骨骨折,頰骨骨折
上顎骨骨折,10,10,10,名詞,疾患名（GL）,*,*,*,*,上顎骨骨折,上顎骨骨折,上顎骨骨折
前頭骨骨折,10,10,10,名詞,疾患名（GL）,*,*,*,*,前頭骨骨折,前頭骨骨折,前頭骨骨折
吹き抜け骨折,10,10,10,名詞,疾患名（GL）,*,*,*,*,吹き抜け骨折,吹き抜け骨折,吹き抜け骨折
視神経損傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,視神経損傷,視神経損傷,視神経損傷
視神経管骨折,10,10,10,名詞,疾患名（GL）,*,*,*,*,視神経管骨折,視神経管骨折,視神経管骨折
喉頭損傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,喉頭損傷,喉頭損傷,喉頭損傷
耳介奇形,10,10,10,名詞,疾患名（GL）,*,*,*,*,耳介奇形,耳介奇形,耳介奇形
先天性耳瘻孔,10,10,10,名詞,疾患名（GL）,*,*,*,*,先天性耳瘻孔,先天性耳瘻孔,先天性耳瘻孔
外耳道閉鎖症,10,10,10,名詞,疾患名（GL）,*,*,*,*,外耳道閉鎖症,外耳道閉鎖症,外耳道閉鎖症
Treacher Collins症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,Treacher-Collins症候群,Treacher-Collins症候群,Treacher-Collins症候群
中耳奇形,10,10,10,名詞,疾患名（GL）,*,*,*,*,中耳奇形,中耳奇形,中耳奇形
内耳奇形,10,10,10,名詞,疾患名（GL）,*,*,*,*,内耳奇形,内耳奇形,内耳奇形
眼の先天異常,10,10,10,名詞,疾患名（GL）,*,*,*,*,眼の先天異常,眼の先天異常,眼の先天異常
無眼球,10,10,10,名詞,疾患名（GL）,*,*,*,*,無眼球,無眼球,無眼球
ぶどう膜欠損,10,10,10,名詞,疾患名（GL）,*,*,*,*,ぶどう膜欠損,ぶどう膜欠損,ぶどう膜欠損
白子症,10,10,10,名詞,疾患名（GL）,*,*,*,*,白子症,白子症,白子症
Peters異常,10,10,10,名詞,疾患名（GL）,*,*,*,*,Peters異常,Peters異常,Peters異常
唇裂,10,10,10,名詞,疾患名（GL）,*,*,*,*,唇裂,唇裂,唇裂
口蓋裂,10,10,10,名詞,疾患名（GL）,*,*,*,*,口蓋裂,口蓋裂,口蓋裂
感冒〈かぜ症候群〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,感冒〈かぜ症候群〉,感冒〈かぜ症候群〉,感冒〈かぜ症候群〉
上気道炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,上気道炎,上気道炎,上気道炎
気管支炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,気管支炎,気管支炎,気管支炎
細気管支炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,細気管支炎,細気管支炎,細気管支炎
市中肺炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,市中肺炎,市中肺炎,市中肺炎
院内肺炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,院内肺炎,院内肺炎,院内肺炎
医療・介護関連肺炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,医療・介護関連肺炎,医療・介護関連肺炎,医療・介護関連肺炎
嚥下性肺疾患,10,10,10,名詞,疾患名（GL）,*,*,*,*,嚥下性肺疾患,嚥下性肺疾患,嚥下性肺疾患
肺結核症,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺結核症,肺結核症,肺結核症
非結核性〈非定型〉抗酸菌症,10,10,10,名詞,疾患名（GL）,*,*,*,*,非結核性〈非定型〉抗酸菌症,非結核性〈非定型〉抗酸菌症,非結核性〈非定型〉抗酸菌症
サイトメガロウイルス肺炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,サイトメガロウイルス肺炎,サイトメガロウイルス肺炎,サイトメガロウイルス肺炎
線虫症,10,10,10,名詞,疾患名（GL）,*,*,*,*,線虫症,線虫症,線虫症
胸膜炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,胸膜炎,胸膜炎,胸膜炎
膿胸,10,10,10,名詞,疾患名（GL）,*,*,*,*,膿胸,膿胸,膿胸
縦隔炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,縦隔炎,縦隔炎,縦隔炎
降下性縦隔炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,降下性縦隔炎,降下性縦隔炎,降下性縦隔炎
気管支拡張症,10,10,10,名詞,疾患名（GL）,*,*,*,*,気管支拡張症,気管支拡張症,気管支拡張症
Kartagener症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,Kartagener症候群,Kartagener症候群,Kartagener症候群
びまん性汎細気管支炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,びまん性汎細気管支炎,びまん性汎細気管支炎,びまん性汎細気管支炎
閉塞性細気管支炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,閉塞性細気管支炎,閉塞性細気管支炎,閉塞性細気管支炎
気管・気管支の狭窄・閉塞,10,10,10,名詞,疾患名（GL）,*,*,*,*,気管・気管支の狭窄・閉塞,気管・気管支の狭窄・閉塞,気管・気管支の狭窄・閉塞
気道異物,10,10,10,名詞,疾患名（GL）,*,*,*,*,気道異物,気道異物,気道異物
気腫性囊胞〈ブラ・ブレブ〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,気腫性囊胞〈ブラ・ブレブ〉,気腫性囊胞〈ブラ・ブレブ〉,気腫性囊胞〈ブラ・ブレブ〉
無気肺,10,10,10,名詞,疾患名（GL）,*,*,*,*,無気肺,無気肺,無気肺
肺形成不全,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺形成不全,肺形成不全,肺形成不全
肺分画症,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺分画症,肺分画症,肺分画症
慢性閉塞性肺疾患〈COPD〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,慢性閉塞性肺疾患〈COPD〉,慢性閉塞性肺疾患〈COPD〉,慢性閉塞性肺疾患〈COPD〉
COPD,10,10,10,名詞,疾患名（追加）,*,*,*,*,慢性閉塞性肺疾患〈COPD〉,慢性閉塞性肺疾患〈COPD〉,慢性閉塞性肺疾患〈COPD〉
慢性閉塞性肺疾患,10,10,10,名詞,疾患名（追加）,*,*,*,*,慢性閉塞性肺疾患〈COPD〉,慢性閉塞性肺疾患〈COPD〉,慢性閉塞性肺疾患〈COPD〉
気管・気管支損傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,気管・気管支損傷,気管・気管支損傷,気管・気管支損傷
肺損傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺損傷,肺損傷,肺損傷
気管支喘息,10,10,10,名詞,疾患名（GL）,*,*,*,*,気管支喘息,気管支喘息,気管支喘息
咳喘息,10,10,10,名詞,疾患名（GL）,*,*,*,*,咳喘息,咳喘息,咳喘息
好酸球性肺炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,好酸球性肺炎,好酸球性肺炎,好酸球性肺炎
アレルギー性気管支肺アスペルギルス症,10,10,10,名詞,疾患名（GL）,*,*,*,*,アレルギー性気管支肺アスペルギルス症,アレルギー性気管支肺アスペルギルス症,アレルギー性気管支肺アスペルギルス症
過敏性肺炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,過敏性肺炎,過敏性肺炎,過敏性肺炎
膠原病および類縁疾患に伴う肺病変,10,10,10,名詞,疾患名（GL）,*,*,*,*,膠原病および類縁疾患に伴う肺病変,膠原病および類縁疾患に伴う肺病変,膠原病および類縁疾患に伴う肺病変
Langerhans細胞組織球症,10,10,10,名詞,疾患名（GL）,*,*,*,*,Langerhans細胞組織球症,Langerhans細胞組織球症,Langerhans細胞組織球症
特発性肺線維症〈IPP〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,特発性肺線維症〈IPP〉,特発性肺線維症〈IPP〉,特発性肺線維症〈IPP〉
非特異性間質性肺炎〈NSIP〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,非特異性間質性肺炎〈NSIP〉,非特異性間質性肺炎〈NSIP〉,非特異性間質性肺炎〈NSIP〉
特発性器質化肺炎〈COP〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,特発性器質化肺炎〈COP〉,特発性器質化肺炎〈COP〉,特発性器質化肺炎〈COP〉
肺リンパ脈管筋腫症〈LAM〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺リンパ脈管筋腫症〈LAM〉,肺リンパ脈管筋腫症〈LAM〉,肺リンパ脈管筋腫症〈LAM〉
炎症性腫瘤,10,10,10,名詞,疾患名（GL）,*,*,*,*,炎症性腫瘤,炎症性腫瘤,炎症性腫瘤
薬剤性肺障害,10,10,10,名詞,疾患名（GL）,*,*,*,*,薬剤性肺障害,薬剤性肺障害,薬剤性肺障害
化学薬品、重金属などによる肺障害,10,10,10,名詞,疾患名（GL）,*,*,*,*,化学薬品、重金属などによる肺障害,化学薬品、重金属などによる肺障害,化学薬品、重金属などによる肺障害
酸素中毒,10,10,10,名詞,疾患名（GL）,*,*,*,*,酸素中毒,酸素中毒,酸素中毒
パラコート中毒,10,10,10,名詞,疾患名（GL）,*,*,*,*,パラコート中毒,パラコート中毒,パラコート中毒
放射線肺炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,放射線肺炎,放射線肺炎,放射線肺炎
急性呼吸窮迫症候群〈ARDS〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,急性呼吸窮迫症候群〈ARDS〉,急性呼吸窮迫症候群〈ARDS〉,急性呼吸窮迫症候群〈ARDS〉
珪肺〈silicosis〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,珪肺〈silicosis〉,珪肺〈silicosis〉,珪肺〈silicosis〉
石綿肺〈asbestosis〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,石綿肺〈asbestosis〉,石綿肺〈asbestosis〉,石綿肺〈asbestosis〉
肺胞微石症,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺胞微石症,肺胞微石症,肺胞微石症
肺胞タンパク症,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺胞タンパク症,肺胞タンパク症,肺胞タンパク症
心原性肺水腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,心原性肺水腫,心原性肺水腫,心原性肺水腫
透過性亢進型肺水腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,透過性亢進型肺水腫,透過性亢進型肺水腫,透過性亢進型肺水腫
急性肺血栓塞栓症,10,10,10,名詞,疾患名（GL）,*,*,*,*,急性肺血栓塞栓症,急性肺血栓塞栓症,急性肺血栓塞栓症
慢性肺血栓塞栓症,10,10,10,名詞,疾患名（GL）,*,*,*,*,慢性肺血栓塞栓症,慢性肺血栓塞栓症,慢性肺血栓塞栓症
肺動脈性肺高血圧症,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺動脈性肺高血圧症,肺動脈性肺高血圧症,肺動脈性肺高血圧症
左心系疾患に伴う肺高血圧症,10,10,10,名詞,疾患名（GL）,*,*,*,*,左心系疾患に伴う肺高血圧症,左心系疾患に伴う肺高血圧症,左心系疾患に伴う肺高血圧症
肺疾患あるいは低酸素血症に続発する肺高血圧症,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺疾患あるいは低酸素血症に続発する肺高血圧症,肺疾患あるいは低酸素血症に続発する肺高血圧症,肺疾患あるいは低酸素血症に続発する肺高血圧症
肺性心,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺性心,肺性心,肺性心
肺動静脈瘻,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺動静脈瘻,肺動静脈瘻,肺動静脈瘻
肺癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺癌,肺癌,肺癌
腺癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,腺癌,腺癌,腺癌
扁平上皮癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,扁平上皮癌,扁平上皮癌,扁平上皮癌
小細胞癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,小細胞癌,小細胞癌,小細胞癌
大細胞神経内分泌癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,大細胞神経内分泌癌,大細胞神経内分泌癌,大細胞神経内分泌癌
カルチノイド,10,10,10,名詞,疾患名（GL）,*,*,*,*,カルチノイド,カルチノイド,カルチノイド
大細胞癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,大細胞癌,大細胞癌,大細胞癌
転移性肺腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,転移性肺腫瘍,転移性肺腫瘍,転移性肺腫瘍
良性肺腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,良性肺腫瘍,良性肺腫瘍,良性肺腫瘍
過誤腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,過誤腫,過誤腫,過誤腫
硬化性血管腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,硬化性血管腫,硬化性血管腫,硬化性血管腫
気管・気管支腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,気管・気管支腫瘍,気管・気管支腫瘍,気管・気管支腫瘍
胸腺腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,胸腺腫瘍,胸腺腫瘍,胸腺腫瘍
神経原性腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,神経原性腫瘍,神経原性腫瘍,神経原性腫瘍
囊胞性腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,囊胞性腫瘍,囊胞性腫瘍,囊胞性腫瘍
胸膜中皮腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,胸膜中皮腫,胸膜中皮腫,胸膜中皮腫
癌性胸膜炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,癌性胸膜炎,癌性胸膜炎,癌性胸膜炎
癌性リンパ管症,10,10,10,名詞,疾患名（GL）,*,*,*,*,癌性リンパ管症,癌性リンパ管症,癌性リンパ管症
気胸,10,10,10,名詞,疾患名（GL）,*,*,*,*,気胸,気胸,気胸
緊張性気胸,10,10,10,名詞,疾患名（GL）,*,*,*,*,緊張性気胸,緊張性気胸,緊張性気胸
血胸,10,10,10,名詞,疾患名（GL）,*,*,*,*,血胸,血胸,血胸
乳び胸,10,10,10,名詞,疾患名（GL）,*,*,*,*,乳び胸,乳び胸,乳び胸
縦隔気腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,縦隔気腫,縦隔気腫,縦隔気腫
皮下気腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,皮下気腫,皮下気腫,皮下気腫
気管食道瘻,10,10,10,名詞,疾患名（GL）,*,*,*,*,気管食道瘻,気管食道瘻,気管食道瘻
食道気管瘻,10,10,10,名詞,疾患名（GL）,*,*,*,*,食道気管瘻,食道気管瘻,食道気管瘻
上大静脈症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,上大静脈症候群,上大静脈症候群,上大静脈症候群
肋骨骨折,10,10,10,名詞,疾患名（GL）,*,*,*,*,肋骨骨折,肋骨骨折,肋骨骨折
flail chest,10,10,10,名詞,疾患名（GL）,*,*,*,*,flail-chest,flail-chest,flail-chest
胸郭変形,10,10,10,名詞,疾患名（GL）,*,*,*,*,胸郭変形,胸郭変形,胸郭変形
漏斗胸,10,10,10,名詞,疾患名（GL）,*,*,*,*,漏斗胸,漏斗胸,漏斗胸
横隔神経麻痺,10,10,10,名詞,疾患名（GL）,*,*,*,*,横隔神経麻痺,横隔神経麻痺,横隔神経麻痺
横隔膜弛緩症,10,10,10,名詞,疾患名（GL）,*,*,*,*,横隔膜弛緩症,横隔膜弛緩症,横隔膜弛緩症
睡眠時無呼吸症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,睡眠時無呼吸症候群,睡眠時無呼吸症候群,睡眠時無呼吸症候群
過換気症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,過換気症候群,過換気症候群,過換気症候群
肺胞低換気症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺胞低換気症候群,肺胞低換気症候群,肺胞低換気症候群
上室期外収縮,10,10,10,名詞,疾患名（GL）,*,*,*,*,上室期外収縮,上室期外収縮,上室期外収縮
発作性上室頻拍,10,10,10,名詞,疾患名（GL）,*,*,*,*,発作性上室頻拍,発作性上室頻拍,発作性上室頻拍
WPW症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,WPW症候群,WPW症候群,WPW症候群
心房粗動,10,10,10,名詞,疾患名（GL）,*,*,*,*,心房粗動,心房粗動,心房粗動
心房細動,10,10,10,名詞,疾患名（GL）,*,*,*,*,心房細動,心房細動,心房細動
心室期外収縮,10,10,10,名詞,疾患名（GL）,*,*,*,*,心室期外収縮,心室期外収縮,心室期外収縮
心室頻拍,10,10,10,名詞,疾患名（GL）,*,*,*,*,心室頻拍,心室頻拍,心室頻拍
心室細動,10,10,10,名詞,疾患名（GL）,*,*,*,*,心室細動,心室細動,心室細動
洞不全症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,洞不全症候群,洞不全症候群,洞不全症候群
房室ブロック,10,10,10,名詞,疾患名（GL）,*,*,*,*,房室ブロック,房室ブロック,房室ブロック
QT延長症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,QT延長症候群,QT延長症候群,QT延長症候群
torsades de pointes,10,10,10,名詞,疾患名（GL）,*,*,*,*,torsades-de-pointes,torsades-de-pointes,torsades-de-pointes
Brugada症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,Brugada症候群,Brugada症候群,Brugada症候群
左心不全,10,10,10,名詞,疾患名（GL）,*,*,*,*,左心不全,左心不全,左心不全
右心不全,10,10,10,名詞,疾患名（GL）,*,*,*,*,右心不全,右心不全,右心不全
肺高血圧症,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺高血圧症,肺高血圧症,肺高血圧症
急性心不全,10,10,10,名詞,疾患名（GL）,*,*,*,*,急性心不全,急性心不全,急性心不全
慢性心不全の急性増悪,10,10,10,名詞,疾患名（GL）,*,*,*,*,慢性心不全の急性増悪,慢性心不全の急性増悪,慢性心不全の急性増悪
慢性心不全,10,10,10,名詞,疾患名（GL）,*,*,*,*,慢性心不全,慢性心不全,慢性心不全
心原性ｼｮｯｸ,10,10,10,名詞,疾患名（GL）,*,*,*,*,心原性ｼｮｯｸ,心原性ｼｮｯｸ,心原性ｼｮｯｸ
心房中隔欠損症,10,10,10,名詞,疾患名（GL）,*,*,*,*,心房中隔欠損症,心房中隔欠損症,心房中隔欠損症
心室中隔欠損症,10,10,10,名詞,疾患名（GL）,*,*,*,*,心室中隔欠損症,心室中隔欠損症,心室中隔欠損症
房室中隔欠損症〈心内膜床欠損症〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,房室中隔欠損症〈心内膜床欠損症〉,房室中隔欠損症〈心内膜床欠損症〉,房室中隔欠損症〈心内膜床欠損症〉
動脈管開存症,10,10,10,名詞,疾患名（GL）,*,*,*,*,動脈管開存症,動脈管開存症,動脈管開存症
肺動脈閉鎖症,10,10,10,名詞,疾患名（GL）,*,*,*,*,肺動脈閉鎖症,肺動脈閉鎖症,肺動脈閉鎖症
純型肺動脈閉鎖,10,10,10,名詞,疾患名（GL）,*,*,*,*,純型肺動脈閉鎖,純型肺動脈閉鎖,純型肺動脈閉鎖
Fallot四徴症,10,10,10,名詞,疾患名（GL）,*,*,*,*,Fallot四徴症,Fallot四徴症,Fallot四徴症
三尖弁閉鎖症,10,10,10,名詞,疾患名（GL）,*,*,*,*,三尖弁閉鎖症,三尖弁閉鎖症,三尖弁閉鎖症
Ebstein奇形,10,10,10,名詞,疾患名（GL）,*,*,*,*,Ebstein奇形,Ebstein奇形,Ebstein奇形
完全大血管転位症,10,10,10,名詞,疾患名（GL）,*,*,*,*,完全大血管転位症,完全大血管転位症,完全大血管転位症
修正大血管転位症,10,10,10,名詞,疾患名（GL）,*,*,*,*,修正大血管転位症,修正大血管転位症,修正大血管転位症
両大血管右室起始症,10,10,10,名詞,疾患名（GL）,*,*,*,*,両大血管右室起始症,両大血管右室起始症,両大血管右室起始症
大動脈縮窄症,10,10,10,名詞,疾患名（GL）,*,*,*,*,大動脈縮窄症,大動脈縮窄症,大動脈縮窄症
大動脈離断症,10,10,10,名詞,疾患名（GL）,*,*,*,*,大動脈離断症,大動脈離断症,大動脈離断症
総肺静脈還流異常症,10,10,10,名詞,疾患名（GL）,*,*,*,*,総肺静脈還流異常症,総肺静脈還流異常症,総肺静脈還流異常症
部分肺静脈還流異常症,10,10,10,名詞,疾患名（GL）,*,*,*,*,部分肺静脈還流異常症,部分肺静脈還流異常症,部分肺静脈還流異常症
単心房,10,10,10,名詞,疾患名（GL）,*,*,*,*,単心房,単心房,単心房
単心室,10,10,10,名詞,疾患名（GL）,*,*,*,*,単心室,単心室,単心室
総動脈幹症,10,10,10,名詞,疾患名（GL）,*,*,*,*,総動脈幹症,総動脈幹症,総動脈幹症
